gene_id,gene_name,gt,paean,salmon,kallisto,featureCounts,rsem,paean_acc,salmon_acc,kallisto_acc,featureCounts_acc,rsem_acc
ENSG00000229211.3,KCTD9P6,56,47,34,35,45,16,83.92857143,60.71428571,62.5,80.35714286,28.57142857
ENSG00000159023.22,EPB41,396,374,306,349,374,241,94.44444444,77.27272727,88.13131313,94.44444444,60.85858586
ENSG00000275023.5,MLLT6,339,329,260,303,325,220,97.05014749,76.69616519,89.38053097,95.87020649,64.89675516
ENSG00000231213.6,PLSCR5,29,26,23,24,21,18,89.65517241,79.31034483,82.75862069,72.4137931,62.06896552
ENSG00000100578.18,KIAA0586,33,28,24,25,28,18,84.84848485,72.72727273,75.75757576,84.84848485,54.54545455
ENSG00000267107.8,PCAT19,21,20,13,16,20,10,95.23809524,61.9047619,76.19047619,95.23809524,47.61904762
ENSG00000064490.14,RFXANK,25,24,19,21,19,14,96,76,84,76,56
ENSG00000010270.14,STARD3NL,49,45,30,43,44,23,91.83673469,61.2244898,87.75510204,89.79591837,46.93877551
ENSG00000131844.16,MCCC2,52,43,30,37,43,22,82.69230769,57.69230769,71.15384615,82.69230769,42.30769231
ENSG00000226991.2,AC140479.1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000177112.8,IRAG1-AS1,10,8,3,2,4,1,80,30,20,40,10
ENSG00000287350.1,AL137786.2,26,25,16,23,25,13,96.15384615,61.53846154,88.46153846,96.15384615,50
ENSG00000250385.2,AC106772.2,8,7,5,5,7,1,87.5,62.5,62.5,87.5,12.5
ENSG00000147697.9,GSDMC,33,18,15,4,18,0,54.54545455,45.45454545,12.12121212,54.54545455,0
ENSG00000104884.16,ERCC2,54,51,42,48,47,37,94.44444444,77.77777778,88.88888889,87.03703704,68.51851852
ENSG00000106025.9,TSPAN12,188,174,137,159,173,104,92.55319149,72.87234043,84.57446809,92.0212766,55.31914894
ENSG00000137948.18,BRDT,94,90,71,89,90,59,95.74468085,75.53191489,94.68085106,95.74468085,62.76595745
ENSG00000143954.13,REG3G,1,0,0,0,0,0,0,0,0,0,0
ENSG00000143418.20,CERS2,30,29,22,22,13,15,96.66666667,73.33333333,73.33333333,43.33333333,50
ENSG00000240138.1,EEF1GP4,40,37,30,31,36,19,92.5,75,77.5,90,47.5
ENSG00000072506.13,HSD17B10,138,116,91,53,116,33,84.05797101,65.94202899,38.4057971,84.05797101,23.91304348
ENSG00000100038.20,TOP3B,4,2,1,2,0,0,50,25,50,0,0
ENSG00000106123.12,EPHB6,11,10,9,10,10,7,90.90909091,81.81818182,90.90909091,90.90909091,63.63636364
ENSG00000106278.12,PTPRZ1,546,518,426,515,517,361,94.87179487,78.02197802,94.32234432,94.68864469,66.11721612
ENSG00000117407.17,ARTN,111,98,51,59,96,26,88.28828829,45.94594595,53.15315315,86.48648649,23.42342342
ENSG00000143702.16,CEP170,153,129,116,138,124,98,84.31372549,75.81699346,90.19607843,81.04575163,64.05228758
ENSG00000107099.16,DOCK8,284,267,204,243,253,168,94.01408451,71.83098592,85.56338028,89.08450704,59.15492958
ENSG00000287831.1,AL135926.2,272,258,192,222,251,156,94.85294118,70.58823529,81.61764706,92.27941176,57.35294118
ENSG00000164219.10,PGGT1B,6,5,4,2,5,1,83.33333333,66.66666667,33.33333333,83.33333333,16.66666667
ENSG00000109171.15,SLAIN2,18,15,5,9,15,1,83.33333333,27.77777778,50,83.33333333,5.555555556
ENSG00000255563.1,AC021006.2,25,16,7,0,16,0,64,28,0,64,0
ENSG00000172336.5,POP7,10,9,5,7,9,4,90,50,70,90,40
ENSG00000225488.3,AC092447.4,178,165,148,132,162,107,92.69662921,83.14606742,74.15730337,91.01123596,60.11235955
ENSG00000148308.18,GTF3C5,39,36,24,22,36,16,92.30769231,61.53846154,56.41025641,92.30769231,41.02564103
ENSG00000253596.1,AC103952.1,209,189,132,118,185,51,90.43062201,63.15789474,56.45933014,88.51674641,24.40191388
ENSG00000170289.12,CNGB3,32,27,0,0,0,0,84.375,0,0,0,0
ENSG00000149633.12,KIAA1755,23,21,20,22,21,17,91.30434783,86.95652174,95.65217391,91.30434783,73.91304348
ENSG00000287853.1,AL031668.2,1,0,0,0,0,0,0,0,0,0,0
ENSG00000246067.8,RAB30-DT,28,23,15,16,12,12,82.14285714,53.57142857,57.14285714,42.85714286,42.85714286
ENSG00000101846.8,STS,665,647,526,633,627,460,97.29323308,79.09774436,95.18796992,94.28571429,69.17293233
ENSG00000141505.12,ASGR1,5,4,2,1,4,0,80,40,20,80,0
ENSG00000286470.1,AL034427.1,18,17,11,15,16,8,94.44444444,61.11111111,83.33333333,88.88888889,44.44444444
ENSG00000110243.12,APOA5,38,34,25,29,34,18,89.47368421,65.78947368,76.31578947,89.47368421,47.36842105
